0.000	-0.271	0.000	-0.209	-1.571	0.471	1.257	-0.157	-1.225	0.644	1.603	0.016	
0.000	0.268	0.000	1.490	-1.571	0.471	1.257	0.016	-1.225	0.644	1.603	0.189	
0.000	0.289	0.000	1.552	-1.571	0.471	1.257	0.189	-1.225	0.644	1.603	0.361	
0.000	0.262	0.000	1.473	-1.571	0.471	1.257	0.361	-1.225	0.644	1.603	0.534	
0.000	0.188	0.000	1.258	-1.571	0.471	1.257	0.534	-1.225	0.644	1.603	0.707	
0.000	0.118	0.000	1.053	-1.571	0.471	1.257	0.707	-1.225	0.644	1.603	0.880	
0.000	0.057	0.000	0.874	-1.571	0.471	1.257	0.880	-1.225	0.644	1.603	1.053	
0.000	0.005	0.000	0.723	-1.571	0.471	1.257	1.053	-1.225	0.644	1.603	1.225	
0.000	-0.038	0.000	0.598	-1.571	0.471	1.257	1.225	-1.225	0.644	1.603	1.398	
0.000	-0.073	0.000	0.497	-1.571	0.471	1.257	1.398	-1.225	0.644	1.603	1.571	
0.000	-0.264	0.000	-0.116	-1.571	0.471	1.603	-0.157	-1.225	0.644	1.948	0.016	
0.000	0.055	0.000	1.196	-1.571	0.471	1.603	0.016	-1.225	0.644	1.948	0.189	
0.000	0.066	0.000	1.244	-1.571	0.471	1.603	0.189	-1.225	0.644	1.948	0.361	
0.000	0.052	0.000	1.183	-1.571	0.471	1.603	0.361	-1.225	0.644	1.948	0.534	
0.000	0.013	0.000	1.017	-1.571	0.471	1.603	0.534	-1.225	0.644	1.948	0.707	
0.000	-0.023	0.000	0.858	-1.571	0.471	1.603	0.707	-1.225	0.644	1.948	0.880	
0.000	-0.055	0.000	0.720	-1.571	0.471	1.603	0.880	-1.225	0.644	1.948	1.053	
0.000	-0.083	0.000	0.603	-1.571	0.471	1.603	1.053	-1.225	0.644	1.948	1.225	
0.000	-0.105	0.000	0.506	-1.571	0.471	1.603	1.225	-1.225	0.644	1.948	1.398	
0.000	-0.123	0.000	0.428	-1.571	0.471	1.603	1.398	-1.225	0.644	1.948	1.571	
0.000	-0.295	0.000	-0.026	-1.571	0.471	1.948	-0.157	-1.225	0.644	2.293	0.016	
0.000	-0.079	0.000	1.046	-1.571	0.471	1.948	0.016	-1.225	0.644	2.293	0.189	
0.000	-0.071	0.000	1.085	-1.571	0.471	1.948	0.189	-1.225	0.644	2.293	0.361	
0.000	-0.081	0.000	1.035	-1.571	0.471	1.948	0.361	-1.225	0.644	2.293	0.534	
0.000	-0.107	0.000	0.897	-1.571	0.471	1.948	0.534	-1.225	0.644	2.293	0.707	
0.000	-0.131	0.000	0.766	-1.571	0.471	1.948	0.707	-1.225	0.644	2.293	0.880	
0.000	-0.152	0.000	0.653	-1.571	0.471	1.948	0.880	-1.225	0.644	2.293	1.053	
0.000	-0.170	0.000	0.568	-1.571	0.471	1.948	1.053	-1.225	0.644	2.293	1.225	
0.000	-0.185	0.000	0.497	-1.571	0.471	1.948	1.225	-1.225	0.644	2.293	1.398	
