0.000	0.336	0.000	1.322	-1.571	-0.471	0.257	-0.157	-1.225	-0.364	0.403	-0.084	
0.000	0.875	0.000	1.502	-1.571	-0.471	0.257	-0.084	-1.225	-0.364	0.403	-0.011	
0.000	2.262	0.000	4.777	-1.571	-0.471	0.257	-0.011	-1.225	-0.364	0.403	0.061	
0.000	3.071	0.000	6.688	-1.571	-0.471	0.257	0.061	-1.225	-0.364	0.403	0.134	
0.000	3.341	0.000	7.326	-1.571	-0.471	0.257	0.134	-1.225	-0.364	0.403	0.207	
0.000	3.371	0.000	7.395	-1.571	-0.471	0.257	0.207	-1.225	-0.364	0.403	0.280	
0.000	3.363	0.000	7.377	-1.571	-0.471	0.257	0.280	-1.225	-0.364	0.403	0.353	
0.000	3.299	0.000	7.225	-1.571	-0.471	0.257	0.353	-1.225	-0.364	0.403	0.425	
0.000	3.209	0.000	7.012	-1.571	-0.471	0.257	0.425	-1.225	-0.364	0.403	0.498	
0.000	3.113	0.000	6.787	-1.571	-0.471	0.257	0.498	-1.225	-0.364	0.403	0.571	
0.000	0.278	0.000	1.178	-1.571	-0.471	0.403	-0.157	-1.225	-0.364	0.548	-0.084	
0.000	0.871	0.000	1.351	-1.571	-0.471	0.403	-0.084	-1.225	-0.364	0.548	-0.011	
0.000	2.210	0.000	4.316	-1.571	-0.471	0.403	-0.011	-1.225	-0.364	0.548	0.061	
0.000	2.992	0.000	6.046	-1.571	-0.471	0.403	0.061	-1.225	-0.364	0.548	0.134	
0.000	3.252	0.000	6.623	-1.571	-0.471	0.403	0.134	-1.225	-0.364	0.548	0.207	
0.000	3.281	0.000	6.686	-1.571	-0.471	0.403	0.207	-1.225	-0.364	0.548	0.280	
0.000	3.274	0.000	6.670	-1.571	-0.471	0.403	0.280	-1.225	-0.364	0.548	0.353	
0.000	3.211	0.000	6.532	-1.571	-0.471	0.403	0.353	-1.225	-0.364	0.548	0.425	
0.000	3.124	0.000	6.339	-1.571	-0.471	0.403	0.425	-1.225	-0.364	0.548	0.498	
0.000	3.032	0.000	6.136	-1.571	-0.471	0.403	0.498	-1.225	-0.364	0.548	0.571	
0.000	0.203	0.000	1.040	-1.571	-0.471	0.548	-0.157	-1.225	-0.364	0.694	-0.084	
0.000	0.852	0.000	1.180	-1.571	-0.471	0.548	-0.084	-1.225	-0.364	0.694	-0.011	
0.000	2.106	0.000	3.796	-1.571	-0.471	0.548	-0.011	-1.225	-0.364	0.694	0.061	
0.000	2.837	0.000	5.322	-1.571	-0.471	0.548	0.061	-1.225	-0.364	0.694	0.134	
0.000	3.081	0.000	5.831	-1.571	-0.471	0.548	0.134	-1.225	-0.364	0.694	0.207	
0.000	3.108	0.000	5.887	-1.571	-0.471	0.548	0.207	-1.225	-0.364	0.694	0.280	
0.000	3.101	0.000	5.873	-1.571	-0.471	0.548	0.280	-1.225	-0.364	0.694	0.353	
0.000	3.043	0.000	5.751	-1.571	-0.471	0.548	0.353	-1.225	-0.364	0.694	0.425	
0.000	2.961	0.000	5.581	-1.571	-0.471	0.548	0.425	-1.225	-0.364	0.694	0.498	
0.000	2.875	0.000	5.401	-1.571	-0.471	0.548	0.498	-1.225	-0.364	0.694	0.571	
0.000	0.121	0.000	0.917	-1.571	-0.471	0.694	-0.157	-1.225	-0.364	0.839	-0.084	
0.000	0.809	0.000	1.013	-1.571	-0.471	0.694	-0.084	-1.225	-0.364	0.839	-0.011	
0.000	1.931	0.000	3.289	-1.571	-0.471	0.694	-0.011	-1.225	-0.364	0.839	0.061	
0.000	2.586	0.000	4.617	-1.571	-0.471	0.694	0.061	-1.225	-0.364	0.839	0.134	
0.000	2.805	0.000	5.060	-1.571	-0.471	0.694	0.134	-1.225	-0.364	0.839	0.207	
0.000	2.829	0.000	5.108	-1.571	-0.471	0.694	0.207	-1.225	-0.364	0.839	0.280	
0.000	2.823	0.000	5.096	-1.571	-0.471	0.694	0.280	-1.225	-0.364	0.839	0.353	
0.000	2.770	0.000	4.990	-1.571	-0.471	0.694	0.353	-1.225	-0.364	0.839	0.425	
0.000	2.697	0.000	4.842	-1.571	-0.471	0.694	0.425	-1.225	-0.364	0.839	0.498	
0.000	2.620	0.000	4.686	-1.571	-0.471	0.694	0.498	-1.225	-0.364	0.839	0.571	
0.000	0.044	0.000	0.813	-1.571	-0.471	0.839	-0.157	-1.225	-0.364	0.985	-0.084	
0.000	0.737	0.000	0.862	-1.571	-0.471	0.839	-0.084	-1.225	-0.364	0.985	-0.011	
0.000	1.690	0.000	2.834	-1.571	-0.471	0.839	-0.011	-1.225	-0.364	0.985	0.061	
0.000	2.245	0.000	3.985	-1.571	-0.471	0.839	0.061	-1.225	-0.364	0.985	0.134	
0.000	2.431	0.000	4.369	-1.571	-0.471	0.839	0.134	-1.225	-0.364	0.985	0.207	
0.000	2.451	0.000	4.410	-1.571	-0.471	0.839	0.207	-1.225	-0.364	0.985	0.280	
0.000	2.446	0.000	4.400	-1.571	-0.471	0.839	0.280	-1.225	-0.364	0.985	0.353	
0.000	2.401	0.000	4.308	-1.571	-0.471	0.839	0.353	-1.225	-0.364	0.985	0.425	
0.000	2.339	0.000	4.180	-1.571	-0.471	0.839	0.425	-1.225	-0.364	0.985	0.498	
0.000	2.274	0.000	4.044	-1.571	-0.471	0.839	0.498	-1.225	-0.364	0.985	0.571	
0.000	0.019	0.000	0.730	-1.571	-0.471	0.985	-0.157	-1.225	-0.364	1.130	-0.084	
0.000	0.646	0.000	0.731	-1.571	-0.471	0.985	-0.084	-1.225	-0.364	1.130	-0.011	
0.000	1.411	0.000	2.444	-1.571	-0.471	0.985	-0.011	-1.225	-0.364	1.130	0.061	
0.000	1.858	0.000	3.443	-1.571	-0.471	0.985	0.061	-1.225	-0.364	1.130	0.134	
0.000	2.007	0.000	3.777	-1.571	-0.471	0.985	0.134	-1.225	-0.364	1.130	0.207	
0.000	2.023	0.000	3.813	-1.571	-0.471	0.985	0.207	-1.225	-0.364	1.130	0.280	
0.000	2.019	0.000	3.804	-1.571	-0.471	0.985	0.280	-1.225	-0.364	1.130	0.353	
0.000	1.983	0.000	3.724	-1.571	-0.471	0.985	0.353	-1.225	-0.364	1.130	0.425	
0.000	1.933	0.000	3.613	-1.571	-0.471	0.985	0.425	-1.225	-0.364	1.130	0.498	
0.000	1.881	0.000	3.495	-1.571	-0.471	0.985	0.498	-1.225	-0.364	1.130	0.571	
0.000	0.065	0.000	0.665	-1.571	-0.471	1.130	-0.157	-1.225	-0.364	1.276	-0.084	
0.000	0.550	0.000	0.620	-1.571	-0.471	1.130	-0.084	-1.225	-0.364	1.276	-0.011	
0.000	1.140	0.000	2.118	-1.571	-0.471	1.130	-0.011	-1.225	-0.364	1.276	0.061	
0.000	1.484	0.000	2.992	-1.571	-0.471	1.130	0.061	-1.225	-0.364	1.276	0.134	
0.000	1.598	0.000	3.283	-1.571	-0.471	1.130	0.134	-1.225	-0.364	1.276	0.207	
0.000	1.611	0.000	3.315	-1.571	-0.471	1.130	0.207	-1.225	-0.364	1.276	0.280	
0.000	1.607	0.000	3.307	-1.571	-0.471	1.130	0.280	-1.225	-0.364	1.276	0.353	
0.000	1.580	0.000	3.237	-1.571	-0.471	1.130	0.353	-1.225	-0.364	1.276	0.425	
0.000	1.542	0.000	3.140	-1.571	-0.471	1.130	0.425	-1.225	-0.364	1.276	0.498	
0.000	1.501	0.000	3.037	-1.571	-0.471	1.130	0.498	-1.225	-0.364	1.276	0.571	
0.000	0.099	0.000	0.615	-1.571	-0.471	1.276	-0.157	-1.225	-0.364	1.421	-0.084	
0.000	0.465	0.000	0.527	-1.571	-0.471	1.276	-0.084	-1.225	-0.364	1.421	-0.011	
0.000	0.909	0.000	1.848	-1.571	-0.471	1.276	-0.011	-1.225	-0.364	1.421	0.061	
0.000	1.168	0.000	2.619	-1.571	-0.471	1.276	0.061	-1.225	-0.364	1.421	0.134	
0.000	1.254	0.000	2.877	-1.571	-0.471	1.276	0.134	-1.225	-0.364	1.421	0.207	
0.000	1.264	0.000	2.905	-1.571	-0.471	1.276	0.207	-1.225	-0.364	1.421	0.280	
0.000	1.261	0.000	2.897	-1.571	-0.471	1.276	0.280	-1.225	-0.364	1.421	0.353	
0.000	1.241	0.000	2.836	-1.571	-0.471	1.276	0.353	-1.225	-0.364	1.421	0.425	
0.000	1.212	0.000	2.750	-1.571	-0.471	1.276	0.425	-1.225	-0.364	1.421	0.498	
0.000	1.181	0.000	2.659	-1.571	-0.471	1.276	0.498	-1.225	-0.364	1.421	0.571	
0.000	0.127	0.000	0.579	-1.571	-0.471	1.421	-0.157	-1.225	-0.364	1.567	-0.084	
0.000	0.400	0.000	0.448	-1.571	-0.471	1.421	-0.084	-1.225	-0.364	1.567	-0.011	
0.000	0.734	0.000	1.626	-1.571	-0.471	1.421	-0.011	-1.225	-0.364	1.567	0.061	
0.000	0.929	0.000	2.314	-1.571	-0.471	1.421	0.061	-1.225	-0.364	1.567	0.134	
0.000	0.993	0.000	2.543	-1.571	-0.471	1.421	0.134	-1.225	-0.364	1.567	0.207	
0.000	1.001	0.000	2.568	-1.571	-0.471	1.421	0.207	-1.225	-0.364	1.567	0.280	
0.000	0.999	0.000	2.562	-1.571	-0.471	1.421	0.280	-1.225	-0.364	1.567	0.353	
0.000	0.983	0.000	2.507	-1.571	-0.471	1.421	0.353	-1.225	-0.364	1.567	0.425	
0.000	0.962	0.000	2.430	-1.571	-0.471	1.421	0.425	-1.225	-0.364	1.567	0.498	
0.000	0.939	0.000	2.349	-1.571	-0.471	1.421	0.498	-1.225	-0.364	1.567	0.571	
0.000	0.155	0.000	0.555	-1.571	-0.471	1.567	-0.157	-1.225	-0.364	1.712	-0.084	
0.000	0.357	0.000	0.379	-1.571	-0.471	1.567	-0.084	-1.225	-0.364	1.712	-0.011	
0.000	0.613	0.000	1.442	-1.571	-0.471	1.567	-0.011	-1.225	-0.364	1.712	0.061	
0.000	0.763	0.000	2.062	-1.571	-0.471	1.567	0.061	-1.225	-0.364	1.712	0.134	
0.000	0.812	0.000	2.269	-1.571	-0.471	1.567	0.134	-1.225	-0.364	1.712	0.207	
0.000	0.818	0.000	2.292	-1.571	-0.471	1.567	0.207	-1.225	-0.364	1.712	0.280	
0.000	0.816	0.000	2.286	-1.571	-0.471	1.567	0.280	-1.225	-0.364	1.712	0.353	
0.000	0.805	0.000	2.237	-1.571	-0.471	1.567	0.353	-1.225	-0.364	1.712	0.425	
0.000	0.788	0.000	2.168	-1.571	-0.471	1.567	0.425	-1.225	-0.364	1.712	0.498	
0.000	0.770	0.000	2.095	-1.571	-0.471	1.567	0.498	-1.225	-0.364	1.712	0.571	
0.000	0.293	0.000	1.250	-1.571	-0.364	0.257	-0.157	-1.225	-0.257	0.403	-0.084	
0.000	0.918	0.000	1.582	-1.571	-0.364	0.257	-0.084	-1.225	-0.257	0.403	-0.011	
0.000	2.305	0.000	4.857	-1.571	-0.364	0.257	-0.011	-1.225	-0.257	0.403	0.061	
0.000	3.115	0.000	6.768	-1.571	-0.364	0.257	0.061	-1.225	-0.257	0.403	0.134	
0.000	3.384	0.000	7.405	-1.571	-0.364	0.257	0.134	-1.225	-0.257	0.403	0.207	
0.000	3.414	0.000	7.475	-1.571	-0.364	0.257	0.207	-1.225	-0.257	0.403	0.280	
0.000	3.406	0.000	7.457	-1.571	-0.364	0.257	0.280	-1.225	-0.257	0.403	0.353	
0.000	3.342	0.000	7.305	-1.571	-0.364	0.257	0.353	-1.225	-0.257	0.403	0.425	
0.000	3.252	0.000	7.092	-1.571	-0.364	0.257	0.425	-1.225	-0.257	0.403	0.498	
0.000	3.156	0.000	6.867	-1.571	-0.364	0.257	0.498	-1.225	-0.257	0.403	0.571	
0.000	0.236	0.000	1.115	-1.571	-0.364	0.403	-0.157	-1.225	-0.257	0.548	-0.084	
0.000	0.914	0.000	1.423	-1.571	-0.364	0.403	-0.084	-1.225	-0.257	0.548	-0.011	
0.000	2.253	0.000	4.388	-1.571	-0.364	0.403	-0.011	-1.225	-0.257	0.548	0.061	
0.000	3.035	0.000	6.118	-1.571	-0.364	0.403	0.061	-1.225	-0.257	0.548	0.134	
0.000	3.295	0.000	6.695	-1.571	-0.364	0.403	0.134	-1.225	-0.257	0.548	0.207	
0.000	3.323	0.000	6.758	-1.571	-0.364	0.403	0.207	-1.225	-0.257	0.548	0.280	
0.000	3.316	0.000	6.742	-1.571	-0.364	0.403	0.280	-1.225	-0.257	0.548	0.353	
0.000	3.254	0.000	6.604	-1.571	-0.364	0.403	0.353	-1.225	-0.257	0.548	0.425	
0.000	3.167	0.000	6.411	-1.571	-0.364	0.403	0.425	-1.225	-0.257	0.548	0.498	
0.000	3.075	0.000	6.208	-1.571	-0.364	0.403	0.498	-1.225	-0.257	0.548	0.571	
0.000	0.164	0.000	0.985	-1.571	-0.364	0.548	-0.157	-1.225	-0.257	0.694	-0.084	
0.000	0.894	0.000	1.243	-1.571	-0.364	0.548	-0.084	-1.225	-0.257	0.694	-0.011	
0.000	2.147	0.000	3.859	-1.571	-0.364	0.548	-0.011	-1.225	-0.257	0.694	0.061	
0.000	2.879	0.000	5.385	-1.571	-0.364	0.548	0.061	-1.225	-0.257	0.694	0.134	
0.000	3.123	0.000	5.894	-1.571	-0.364	0.548	0.134	-1.225	-0.257	0.694	0.207	
0.000	3.149	0.000	5.950	-1.571	-0.364	0.548	0.207	-1.225	-0.257	0.694	0.280	
0.000	3.143	0.000	5.936	-1.571	-0.364	0.548	0.280	-1.225	-0.257	0.694	0.353	
0.000	3.084	0.000	5.814	-1.571	-0.364	0.548	0.353	-1.225	-0.257	0.694	0.425	
0.000	3.003	0.000	5.644	-1.571	-0.364	0.548	0.425	-1.225	-0.257	0.694	0.498	
0.000	2.917	0.000	5.464	-1.571	-0.364	0.548	0.498	-1.225	-0.257	0.694	0.571	
0.000	0.086	0.000	0.870	-1.571	-0.364	0.694	-0.157	-1.225	-0.257	0.839	-0.084	
0.000	0.848	0.000	1.067	-1.571	-0.364	0.694	-0.084	-1.225	-0.257	0.839	-0.011	
0.000	1.970	0.000	3.343	-1.571	-0.364	0.694	-0.011	-1.225	-0.257	0.839	0.061	
0.000	2.625	0.000	4.672	-1.571	-0.364	0.694	0.061	-1.225	-0.257	0.839	0.134	
0.000	2.844	0.000	5.114	-1.571	-0.364	0.694	0.134	-1.225	-0.257	0.839	0.207	
0.000	2.868	0.000	5.163	-1.571	-0.364	0.694	0.207	-1.225	-0.257	0.839	0.280	
0.000	2.861	0.000	5.150	-1.571	-0.364	0.694	0.280	-1.225	-0.257	0.839	0.353	
0.000	2.809	0.000	5.045	-1.571	-0.364	0.694	0.353	-1.225	-0.257	0.839	0.425	
0.000	2.736	0.000	4.897	-1.571	-0.364	0.694	0.425	-1.225	-0.257	0.839	0.498	
0.000	2.659	0.000	4.740	-1.571	-0.364	0.694	0.498	-1.225	-0.257	0.839	0.571	
0.000	0.014	0.000	0.774	-1.571	-0.364	0.839	-0.157	-1.225	-0.257	0.985	-0.084	
0.000	0.772	0.000	0.908	-1.571	-0.364	0.839	-0.084	-1.225	-0.257	0.985	-0.011	
0.000	1.725	0.000	2.880	-1.571	-0.364	0.839	-0.011	-1.225	-0.257	0.985	0.061	
0.000	2.280	0.000	4.031	-1.571	-0.364	0.839	0.061	-1.225	-0.257	0.985	0.134	
0.000	2.466	0.000	4.415	-1.571	-0.364	0.839	0.134	-1.225	-0.257	0.985	0.207	
0.000	2.486	0.000	4.457	-1.571	-0.364	0.839	0.207	-1.225	-0.257	0.985	0.280	
0.000	2.481	0.000	4.446	-1.571	-0.364	0.839	0.280	-1.225	-0.257	0.985	0.353	
0.000	2.436	0.000	4.354	-1.571	-0.364	0.839	0.353	-1.225	-0.257	0.985	0.425	
0.000	2.374	0.000	4.226	-1.571	-0.364	0.839	0.425	-1.225	-0.257	0.985	0.498	
0.000	2.309	0.000	4.091	-1.571	-0.364	0.839	0.498	-1.225	-0.257	0.985	0.571	
0.000	0.044	0.000	0.696	-1.571	-0.364	0.985	-0.157	-1.225	-0.257	1.130	-0.084	
0.000	0.676	0.000	0.771	-1.571	-0.364	0.985	-0.084	-1.225	-0.257	1.130	-0.011	
0.000	1.441	0.000	2.484	-1.571	-0.364	0.985	-0.011	-1.225	-0.257	1.130	0.061	
0.000	1.888	0.000	3.483	-1.571	-0.364	0.985	0.061	-1.225	-0.257	1.130	0.134	
0.000	2.037	0.000	3.816	-1.571	-0.364	0.985	0.134	-1.225	-0.257	1.130	0.207	
0.000	2.053	0.000	3.853	-1.571	-0.364	0.985	0.207	-1.225	-0.257	1.130	0.280	
0.000	2.049	0.000	3.843	-1.571	-0.364	0.985	0.280	-1.225	-0.257	1.130	0.353	
0.000	2.013	0.000	3.764	-1.571	-0.364	0.985	0.353	-1.225	-0.257	1.130	0.425	
0.000	1.963	0.000	3.653	-1.571	-0.364	0.985	0.425	-1.225	-0.257	1.130	0.498	
0.000	1.911	0.000	3.535	-1.571	-0.364	0.985	0.498	-1.225	-0.257	1.130	0.571	
0.000	0.087	0.000	0.635	-1.571	-0.364	1.130	-0.157	-1.225	-0.257	1.276	-0.084	
0.000	0.575	0.000	0.654	-1.571	-0.364	1.130	-0.084	-1.225	-0.257	1.276	-0.011	
